MEF,MEF_STAT_11,MEF_STAT_4,DISPOSITIF_FORMATION,LIBELLE_LONG,BOP,FORFAIT JOURNALIER,PLAFOND MAX
2413430121,23210034301,2321,241,1CAP2 AGENT DE LA QUALITE DE L'EAU,MENJ,10,350
2413430122,23220034301,2322,241,2CAP2 AGENT DE LA QUALITE DE L'EAU,MENJ,15,525
2413430321,23210034303,2321,241,1CAP2 ASSAINISMT COLLECT.DECHETS LIQUID,MENJ,10,350
2413430322,23220034303,2322,241,2CAP2 ASSAINISMT COLLECT.DECHETS LIQUID,MENJ,15,525
2413430721,23210034307,2321,241,1CAP2  AGENT DE PROPRETE ET D'HYGIENE,MENJ,10,350
2413430722,23220034307,2322,241,2CAP2  AGENT DE PROPRETE ET D'HYGIENE,MENJ,15,525
2413440421,23210034404,2321,241,1CAP2  GARDIEN D'IMMEUBLE,MENJ,10,350
2413440422,23220034404,2322,241,2CAP2  GARDIEN D'IMMEUBLE,MENJ,15,525
2413440521,23210034405,2321,241,1CAP2  AGENT DE SECURITE,MENJ,10,350
2413440522,23220034405,2322,241,2CAP2  AGENT DE SECURITE,MENJ,15,525
2422010132,23320020101,2332,242,2CAP3  CONDUCT. INSTALLATIONS PRODUCTION,MENJ,15,525
2422010133,23330020101,2333,242,3CAP3  CONDUCT. INSTALLATIONS PRODUCTION,MENJ,15,525
2422100232,23320021002,2332,242,2CAP3 DEVELPT: GEST.PTE EXPL.RURAL -TOM,MENJ,15,525
2422100233,23330021002,2333,242,3CAP3 DEVELPT: GEST.PTE EXPL.RURAL -TOM,MENJ,15,525
2422130332,23320021303,2332,242,2CAP3 DEVELPT: GEST. MILIEU MARIN -TOM,MENJ,15,525
2422130333,23330021303,2333,242,3CAP3 DEVELPT: GEST. MILIEU MARIN -TOM,MENJ,15,525
2422130532,23320021305,2332,242,2CAP3  MAREYAGE,MENJ,15,525
2422130533,23330021305,2333,242,3CAP3  MAREYAGE,MENJ,15,525
2422200232,23320022002,2332,242,2CAP3 EMPLOYE TECHNIQUE DE LABORATOIRE,MENJ,15,525
2422200233,23330022002,2333,242,3CAP3 EMPLOYE TECHNIQUE DE LABORATOIRE,MENJ,15,525
2422200532,23320022005,2332,242,2CAP3  PROPR.ENVIR.URBAIN-COLLEC.RECYCL,MENJ,15,525
2422200533,23330022005,2333,242,3CAP3  PROPR.ENVIR.URBAIN-COLLEC.RECYCL,MENJ,15,525
2422213032,23320022130,2332,242,2CAP3  CHARCUTIER-TRAITEUR,MENJ,15,525
2422213033,23330022130,2333,242,3CAP3  CHARCUTIER-TRAITEUR,MENJ,15,525
2422213332,23320022133,2332,242,2CAP3  CHOCOLATIER CONFISEUR,MENJ,15,525
2422213333,23330022133,2333,242,3CAP3  CHOCOLATIER CONFISEUR,MENJ,15,525
2422213532,23320022135,2332,242,2CAP3  BOUCHER,MENJ,15,525
2422213533,23330022135,2333,242,3CAP3  BOUCHER,MENJ,15,525
2422213732,23320022137,2332,242,2CAP3  BOULANGER,MENJ,15,525
2422213733,23330022137,2333,242,3CAP3  BOULANGER,MENJ,15,525
2422213832,23320022138,2332,242,2CAP3  GLACIER-FABRICANT,MENJ,15,525
2422213833,23330022138,2333,242,3CAP3  GLACIER-FABRICANT,MENJ,15,525
2422213932,23320022139,2332,242,2CAP3  CUISINE,MENJ,15,525
2422213933,23330022139,2333,242,3CAP3  CUISINE,MENJ,15,525
2422214032,23320022140,2332,242,2CAP3  CREMIER-FROMAGER,MENJ,15,525
2422214033,23330022140,2333,242,3CAP3  CREMIER-FROMAGER,MENJ,15,525
2422214132,23320022141,2332,242,2CAP3  PATISSIER,MENJ,15,525
2422214133,23330022141,2333,242,3CAP3  PATISSIER,MENJ,15,525
2422214232,23320022142,2332,242,"2CAP3  PROD.SERV.REST. (RAPID,COLL,CAFE)",MENJ,15,525
2422214233,23330022142,2333,242,"3CAP3  PROD.SERV.REST. (RAPID,COLL,CAFE)",MENJ,15,525
2422214332,23320022143,2332,242,2CAP3  BOUCHER,MENJ,15,525
2422214333,23330022143,2333,242,3CAP3  BOUCHER,MENJ,15,525
2422220132,23320022201,2332,242,2CAP3 INDUSTRIES CHIMIQUES,MENJ,15,525
2422220133,23330022201,2333,242,3CAP3 INDUSTRIES CHIMIQUES,MENJ,15,525
2422232432,23320022324,2332,242,2CAP3 MOULEUR NOYAUTEUR: CUIVRE BRONZE,MENJ,15,525
2422232433,23330022324,2333,242,3CAP3 MOULEUR NOYAUTEUR: CUIVRE BRONZE,MENJ,15,525
2422233232,23320022332,2332,242,2CAP3 DOREUR A LA FEUILLE ORNEMANISTE,MENJ,15,525
2422233233,23330022332,2333,242,3CAP3 DOREUR A LA FEUILLE ORNEMANISTE,MENJ,15,525
2422233932,23320022339,2332,242,2CAP3 LAPIDAIRE OP_A : DIAMANT,MENJ,15,525
2422233933,23330022339,2333,242,3CAP3 LAPIDAIRE OP_A : DIAMANT,MENJ,15,525
2422234032,23320022340,2332,242,2CAP3 ORFEVRE OP_A : MONTEUR ORFEVRERIE,MENJ,15,525
2422234033,23330022340,2333,242,3CAP3 ORFEVRE OP_A : MONTEUR ORFEVRERIE,MENJ,15,525
2422234132,23320022341,2332,242,2CAP3 ORFEVRE OP_B : TOURN.REPOUSSEUR,MENJ,15,525
2422234133,23330022341,2333,242,3CAP3 ORFEVRE OP_B : TOURN.REPOUSSEUR,MENJ,15,525
2422234232,23320022342,2332,242,2CAP3 ORFEVRE OP_C : POLISSEUR AVIVEUR,MENJ,15,525
2422234233,23330022342,2333,242,3CAP3 ORFEVRE OP_C : POLISSEUR AVIVEUR,MENJ,15,525
2422234332,23320022343,2332,242,2CAP3 LAPIDAIRE OP_B : PIERRES DE COUL.,MENJ,15,525
2422234333,23330022343,2333,242,3CAP3 LAPIDAIRE OP_B : PIERRES DE COUL.,MENJ,15,525
2422234932,23320022349,2332,242,2CAP3 BRONZIER OP_A: MONTEUR EN BRONZE,MENJ,15,525
2422234933,23330022349,2333,242,3CAP3 BRONZIER OP_A: MONTEUR EN BRONZE,MENJ,15,525
2422235032,23320022350,2332,242,2CAP3 BRONZIER OP_B: CISELEUR SUR BRONZ,MENJ,15,525
2422235033,23330022350,2333,242,3CAP3 BRONZIER OP_B: CISELEUR SUR BRONZ,MENJ,15,525
2422235132,23320022351,2332,242,2CAP3 BRONZIER OP_C: TOURNEUR SUR BRONZ,MENJ,15,525
2422235133,23330022351,2333,242,3CAP3 BRONZIER OP_C: TOURNEUR SUR BRONZ,MENJ,15,525
2422235332,23320022353,2332,242,2CAP3 EMAILLEUR D'ART SUR METAUX,MENJ,15,525
2422235333,23330022353,2333,242,3CAP3 EMAILLEUR D'ART SUR METAUX,MENJ,15,525
2422235432,23320022354,2332,242,2CAP3 ORFEVRE OP_D : PLANEUR EN ORFEVR.,MENJ,15,525
2422235433,23330022354,2333,242,3CAP3 ORFEVRE OP_D : PLANEUR EN ORFEVR.,MENJ,15,525
2422236032,23320022360,2332,242,2CAP3  METIERS DE LA FONDERIE,MENJ,15,525
2422236033,23330022360,2333,242,3CAP3  METIERS DE LA FONDERIE,MENJ,15,525
2422236132,23320022361,2332,242,2CAP3  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,MENJ,15,525
2422236133,23330022361,2333,242,3CAP3  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,MENJ,15,525
2422236232,23320022362,2332,242,2CAP3  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,MENJ,15,525
2422236233,23330022362,2333,242,3CAP3  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,MENJ,15,525
2422236332,23320022363,2332,242,2CAP3  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,MENJ,15,525
2422236333,23330022363,2333,242,3CAP3  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,MENJ,15,525
2422241932,23320022419,2332,242,2CAP3 FABRIC.INDUSTRIEL.DES CERAMIQUES,MENJ,15,525
2422241933,23330022419,2333,242,3CAP3 FABRIC.INDUSTRIEL.DES CERAMIQUES,MENJ,15,525
2422242032,23320022420,2332,242,2CAP3 MODELES ET MOULES CERAMIQUES,MENJ,15,525
2422242033,23330022420,2333,242,3CAP3 MODELES ET MOULES CERAMIQUES,MENJ,15,525
2422242132,23320022421,2332,242,2CAP3 TOURNAGE EN CERAMIQUE,MENJ,15,525
2422242133,23330022421,2333,242,3CAP3 TOURNAGE EN CERAMIQUE,MENJ,15,525
2422242232,23320022422,2332,242,2CAP3 DECORATION EN CERAMIQUE,MENJ,15,525
2422242233,23330022422,2333,242,3CAP3 DECORATION EN CERAMIQUE,MENJ,15,525
2422242532,23320022425,2332,242,2CAP3 ARTS & TECH.VERRE: VITRAILLISTE,MENJ,15,525
2422242533,23330022425,2333,242,3CAP3 ARTS & TECH.VERRE: VITRAILLISTE,MENJ,15,525
2422242732,23320022427,2332,242,2CAP3 ARTS & TECH.VERRE: DECORATEUR,MENJ,15,525
2422242733,23330022427,2333,242,3CAP3 ARTS & TECH.VERRE: DECORATEUR,MENJ,15,525
2422242832,23320022428,2332,242,2CAP3  ARTS DU VERRE ET DU CRISTAL,MENJ,15,525
2422242833,23330022428,2333,242,3CAP3  ARTS DU VERRE ET DU CRISTAL,MENJ,15,525
2422242932,23320022429,2332,242,2CAP3  SOUFFLEUR VERRE : ENS.LUMINEUSE,MENJ,15,525
2422242933,23330022429,2333,242,3CAP3  SOUFFLEUR VERRE : ENS.LUMINEUSE,MENJ,15,525
2422243032,23320022430,2332,242,2CAP3  SOUFFL.VERRE : VERRERIE SCIENT.,MENJ,15,525
2422243033,23330022430,2333,242,3CAP3  SOUFFL.VERRE : VERRERIE SCIENT.,MENJ,15,525
2422250532,23320022505,2332,242,2CAP3 MISE EN OEUV.CAOUTCHOUCS & ELASTO,MENJ,15,525
2422250533,23330022505,2333,242,3CAP3 MISE EN OEUV.CAOUTCHOUCS & ELASTO,MENJ,15,525
2422250932,23320022509,2332,242,2CAP3  PLASTURGIE,MENJ,15,525
2422250933,23330022509,2333,242,3CAP3  PLASTURGIE,MENJ,15,525
2422251032,23320022510,2332,242,2CAP3  COMPOSIT.PLASTIQ.CHAUDRONNES,MENJ,15,525
2422251033,23330022510,2333,242,3CAP3  COMPOSIT.PLASTIQ.CHAUDRONNES,MENJ,15,525
2422260932,23320022609,2332,242,2CAP3 SCIERIES OP_B: AFFUTEUR SCIAGE,MENJ,15,525
2422260933,23330022609,2333,242,3CAP3 SCIERIES OP_B: AFFUTEUR SCIAGE,MENJ,15,525
2422271432,23320022714,2332,242,2CAP3  INSTALL. FROID CONDITIONN. D'AIR,MENJ,15,525
2422271433,23330022714,2333,242,3CAP3  INSTALL. FROID CONDITIONN. D'AIR,MENJ,15,525
2422271532,23320022715,2332,242,2CAP3  MONTEUR INSTALLATIONS THERMIQUES,MENJ,15,525
2422271533,23330022715,2333,242,3CAP3  MONTEUR INSTALLATIONS THERMIQUES,MENJ,15,525
2422300532,23320023005,2332,242,2CAP3  MONTEUR STRUCTURES MOBILES,MENJ,15,525
2422300533,23330023005,2333,242,3CAP3  MONTEUR STRUCTURES MOBILES,MENJ,15,525
2422300632,23320023006,2332,242,2CAP3  INTERVENT. MAINTENANCE.TECHN.BAT.,MENJ,15,525
2422300633,23330023006,2333,242,3CAP3  INTERVENT. MAINTENANCE.TECHN.BAT.,MENJ,15,525
2422311832,23320023118,2332,242,2CAP3  CONDUCT ENGINS TVX PUB. CARRIERES,MENJ,15,525
2422311833,23330023118,2333,242,3CAP3  CONDUCT ENGINS TVX PUB. CARRIERES,MENJ,15,525
2422311932,23320023119,2332,242,2CAP3  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2422311933,23330023119,2333,242,3CAP3  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2422312032,23320023120,2332,242,2CAP3  CONSTR. ROUT. ET  AMENAGT URB.,MENJ,15,525
2422312033,23330023120,2333,242,3CAP3  CONSTR. ROUT. ET  AMENAGT URB.,MENJ,15,525
2422312132,23320023121,2332,242,2CAP3  COND.ENGINS TVX PUBLICS&CARRIERES,MENJ,15,525
2422312133,23330023121,2333,242,3CAP3  COND.ENGINS TVX PUBLICS&CARRIERES,MENJ,15,525
2422321232,23320023212,2332,242,2CAP3 DEVELPT: CONST.ENTRET.BATIMT -TOM,MENJ,15,525
2422321233,23330023212,2333,242,3CAP3 DEVELPT: CONST.ENTRET.BATIMT -TOM,MENJ,15,525
2422322032,23320023220,2332,242,2CAP3  TAILLEUR DE PIERRE,MENJ,15,525
2422322033,23330023220,2333,242,3CAP3  TAILLEUR DE PIERRE,MENJ,15,525
2422322132,23320023221,2332,242,2CAP3  MARBRIER BATIMENT ET DECORATION,MENJ,15,525
2422322133,23330023221,2333,242,3CAP3  MARBRIER BATIMENT ET DECORATION,MENJ,15,525
2422322232,23320023222,2332,242,2CAP3  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2422322233,23330023222,2333,242,3CAP3  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2422322332,23320023223,2332,242,2CAP3  COUVREUR,MENJ,15,525
2422322333,23330023223,2333,242,3CAP3  COUVREUR,MENJ,15,525
2422322432,23320023224,2332,242,2CAP3  MACON,MENJ,15,525
2422322433,23330023224,2333,242,3CAP3  MACON,MENJ,15,525
2422330232,23320023302,2332,242,2CAP3 MONTEUR EN ISOL.THERMIQ & ACOUST.,MENJ,15,525
2422330233,23330023302,2333,242,3CAP3 MONTEUR EN ISOL.THERMIQ & ACOUST.,MENJ,15,525
2422331132,23320023311,2332,242,2CAP3 STAFFEUR ORNEMANISTE,MENJ,15,525
2422331133,23330023311,2333,242,3CAP3 STAFFEUR ORNEMANISTE,MENJ,15,525
2422332132,23320023321,2332,242,2CAP3  ETANCHEUR BATIMENT TRAVAUX PUBLIC,MENJ,15,525
2422332133,23330023321,2333,242,3CAP3  ETANCHEUR BATIMENT TRAVAUX PUBLIC,MENJ,15,525
2422332232,23320023322,2332,242,2CAP3  MENUISIER ALUMINIUM-VERRE,MENJ,15,525
2422332233,23330023322,2333,242,3CAP3  MENUISIER ALUMINIUM-VERRE,MENJ,15,525
2422332432,23320023324,2332,242,2CAP3  MONTEUR INSTALLATIONS SANITAIRES,MENJ,15,525
2422332433,23330023324,2333,242,3CAP3  MONTEUR INSTALLATIONS SANITAIRES,MENJ,15,525
2422332532,23320023325,2332,242,2CAP3  CARRELEUR MOSAISTE,MENJ,15,525
2422332533,23330023325,2333,242,3CAP3  CARRELEUR MOSAISTE,MENJ,15,525
2422332632,23320023326,2332,242,2CAP3  METIERS PLATRE ET ISOLATION,MENJ,15,525
2422332633,23330023326,2333,242,3CAP3  METIERS PLATRE ET ISOLATION,MENJ,15,525
2422332732,23320023327,2332,242,2CAP3  PEINTRE APPLICATEUR REVETEMENTS,MENJ,15,525
2422332733,23330023327,2333,242,3CAP3  PEINTRE APPLICATEUR REVETEMENTS,MENJ,15,525
2422332832,23320023328,2332,242,2CAP3  ETANCHEUR BATIMENT ET TVX PUBLICS,MENJ,15,525
2422332833,23330023328,2333,242,3CAP3  ETANCHEUR BATIMENT ET TVX PUBLICS,MENJ,15,525
2422332932,23320023329,2332,242,2CAP3  MENUISIER ALUMINIUM-VERRE,MENJ,15,525
2422332933,23330023329,2333,242,3CAP3  MENUISIER ALUMINIUM-VERRE,MENJ,15,525
2422341132,23320023411,2332,242,2CAP3 MENUISIER EN SIEGES,MENJ,15,525
2422341133,23330023411,2333,242,3CAP3 MENUISIER EN SIEGES,MENJ,15,525
2422342032,23320023420,2332,242,2CAP3 CANNAGE ET PAILLAGE AMEUBLEMENT,MENJ,15,525
2422342033,23330023420,2333,242,3CAP3 CANNAGE ET PAILLAGE AMEUBLEMENT,MENJ,15,525
2422342732,23320023427,2332,242,2CAP3 OUVRIER ARCHETIER,MENJ,15,525
2422342733,23330023427,2333,242,3CAP3 OUVRIER ARCHETIER,MENJ,15,525
2422343032,23320023430,2332,242,2CAP3 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,MENJ,15,525
2422343033,23330023430,2333,242,3CAP3 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,MENJ,15,525
2422343132,23320023431,2332,242,2CAP3 ARTS BOIS OP_B: TOURNEUR,MENJ,15,525
2422343133,23330023431,2333,242,3CAP3 ARTS BOIS OP_B: TOURNEUR,MENJ,15,525
2422343232,23320023432,2332,242,2CAP3 ARTS BOIS OP_C: MARQUETEUR,MENJ,15,525
2422343233,23330023432,2333,242,3CAP3 ARTS BOIS OP_C: MARQUETEUR,MENJ,15,525
2422343332,23320023433,2332,242,2CAP3 ENCADREUR,MENJ,15,525
2422343333,23330023433,2333,242,3CAP3 ENCADREUR,MENJ,15,525
2422343532,23320023435,2332,242,2CAP3 TONNELLERIE,MENJ,15,525
2422343533,23330023435,2333,242,3CAP3 TONNELLERIE,MENJ,15,525
2422343832,23320023438,2332,242,2CAP3  VANNERIE,MENJ,15,525
2422343833,23330023438,2333,242,3CAP3  VANNERIE,MENJ,15,525
2422344332,23320023443,2332,242,2CAP3  CONDUCTEUR-OPERATEUR DE SCIERIE,MENJ,15,525
2422344333,23330023443,2333,242,3CAP3  CONDUCTEUR-OPERATEUR DE SCIERIE,MENJ,15,525
2422344432,23320023444,2332,242,2CAP3  CHARPENTIER DE MARINE,MENJ,15,525
2422344433,23330023444,2333,242,3CAP3  CHARPENTIER DE MARINE,MENJ,15,525
2422344532,23320023445,2332,242,2CAP3  EBENISTE,MENJ,15,525
2422344533,23330023445,2333,242,3CAP3  EBENISTE,MENJ,15,525
2422344632,23320023446,2332,242,2CAP3  CHARPENTIER BOIS,MENJ,15,525
2422344633,23330023446,2333,242,3CAP3  CHARPENTIER BOIS,MENJ,15,525
2422344732,23320023447,2332,242,2CAP3  MENUISIER FABRICANT,MENJ,15,525
2422344733,23330023447,2333,242,3CAP3  MENUISIER FABRICANT,MENJ,15,525
2422344932,23320023449,2332,242,2CAP3  MENUISIER INSTALLATEUR,MENJ,15,525
2422344933,23330023449,2333,242,3CAP3  MENUISIER INSTALLATEUR,MENJ,15,525
2422345032,23320023450,2332,242,2CAP3  ASSISTANT LUTHIER DU QUATUOR,MENJ,15,525
2422345033,23330023450,2333,242,3CAP3  ASSISTANT LUTHIER DU QUATUOR,MENJ,15,525
2422345132,23320023451,2332,242,2CAP3  TONNELIER,MENJ,15,525
2422345133,23330023451,2333,242,3CAP3  TONNELIER,MENJ,15,525
2422400732,23320024007,2332,242,2CAP3  MET.ENT.TEXT. OP.A  BLANCHISSERIE,MENJ,15,525
2422400733,23330024007,2333,242,3CAP3  MET.ENT.TEXT. OP.A  BLANCHISSERIE,MENJ,15,525
2422400832,23320024008,2332,242,2CAP3  MET.ENT.TEXT. OP.B  PRESSING,MENJ,15,525
2422400833,23330024008,2333,242,3CAP3  MET.ENT.TEXT. OP.B  PRESSING,MENJ,15,525
2422412532,23320024125,2332,242,2CAP3 RENTRAYEUR OP_A : TAPIS,MENJ,15,525
2422412533,23330024125,2333,242,3CAP3 RENTRAYEUR OP_A : TAPIS,MENJ,15,525
2422412632,23320024126,2332,242,2CAP3 RENTRAYEUR OP_B : TAPISSERIES,MENJ,15,525
2422412633,23330024126,2333,242,3CAP3 RENTRAYEUR OP_B : TAPISSERIES,MENJ,15,525
2422412732,23320024127,2332,242,2CAP3 ARTS DE LA BRODERIE,MENJ,15,525
2422412733,23330024127,2333,242,3CAP3 ARTS DE LA BRODERIE,MENJ,15,525
2422413032,23320024130,2332,242,2CAP3  ARTS DE LA DENTELLE OPT. FUSEAUx,MENJ,15,525
2422413033,23330024130,2333,242,3CAP3  ARTS DE LA DENTELLE OPT. FUSEAUx,MENJ,15,525
2422413132,23320024131,2332,242,2CAP3  ARTS DE LA DENTELLE OPT. AIGUILLE,MENJ,15,525
2422413133,23330024131,2333,242,3CAP3  ARTS DE LA DENTELLE OPT. AIGUILLE,MENJ,15,525
2422423132,23320024231,2332,242,2CAP3 ARTS DU TAPIS ET TAPISS.DE LISSE,MENJ,15,525
2422423133,23330024231,2333,242,3CAP3 ARTS DU TAPIS ET TAPISS.DE LISSE,MENJ,15,525
2422423832,23320024238,2332,242,2CAP3  TAPISSIER-E AMEUBLEMENT EN SIEGE,MENJ,15,525
2422423833,23330024238,2333,242,3CAP3  TAPISSIER-E AMEUBLEMENT EN SIEGE,MENJ,15,525
2422423932,23320024239,2332,242,2CAP3  TAPISSIER-E AMEUBLEMENT EN DECOR,MENJ,15,525
2422423933,23330024239,2333,242,3CAP3  TAPISSIER-E AMEUBLEMENT EN DECOR,MENJ,15,525
2422424032,23320024240,2332,242,2CAP3  METIERS DE LA MODE-VÊTEMENT FLOU,MENJ,15,525
2422424033,23330024240,2333,242,3CAP3  METIERS DE LA MODE-VÊTEMENT FLOU,MENJ,15,525
2422424132,23320024241,2332,242,2CAP3  METIERS DE LA MODE- VÊT. TAILLEUR,MENJ,15,525
2422424133,23330024241,2333,242,3CAP3  METIERS DE LA MODE- VÊT. TAILLEUR,MENJ,15,525
2422424232,23320024242,2332,242,2CAP3  METIERS MODE CHAPELIER-MODISTE,MENJ,15,525
2422424233,23330024242,2333,242,3CAP3  METIERS MODE CHAPELIER-MODISTE,MENJ,15,525
2422431332,23320024313,2332,242,2CAP3 CORDONNIER BOTTIER,MENJ,15,525
2422431333,23330024313,2333,242,3CAP3 CORDONNIER BOTTIER,MENJ,15,525
2422431532,23320024315,2332,242,2CAP3  FOURRURE,MENJ,15,525
2422431533,23330024315,2333,242,3CAP3  FOURRURE,MENJ,15,525
2422431632,23320024316,2332,242,2CAP3  CHAUSSURE,MENJ,15,525
2422431633,23330024316,2333,242,3CAP3  CHAUSSURE,MENJ,15,525
2422431832,23320024318,2332,242,2CAP3  SELLERIE GENERALE,MENJ,15,525
2422431833,23330024318,2333,242,3CAP3  SELLERIE GENERALE,MENJ,15,525
2422431932,23320024319,2332,242,2CAP3  VETEMENT DE PEAU,MENJ,15,525
2422431933,23330024319,2333,242,3CAP3  VETEMENT DE PEAU,MENJ,15,525
2422432032,23320024320,2332,242,2CAP3  CORDONNERIE MULTISERVICE,MENJ,15,525
2422432033,23330024320,2333,242,3CAP3  CORDONNERIE MULTISERVICE,MENJ,15,525
2422432132,23320024321,2332,242,2CAP3  SELLIER HARNACHEUR,MENJ,15,525
2422432133,23330024321,2333,242,3CAP3  SELLIER HARNACHEUR,MENJ,15,525
2422432232,23320024322,2332,242,2CAP3  MAROQUINERIE,MENJ,15,525
2422432233,23330024322,2333,242,3CAP3  MAROQUINERIE,MENJ,15,525
2422500132,23320025001,2332,242,2CAP3 CERTIF.APTITUDE AU DEVELOPT -TOM,MENJ,15,525
2422500133,23330025001,2333,242,3CAP3 CERTIF.APTITUDE AU DEVELOPT -TOM,MENJ,15,525
2422510832,23320025108,2332,242,2CAP3 INSTRUMTS COUPANTS & DE CHIRURGIE,MENJ,15,525
2422510833,23330025108,2333,242,3CAP3 INSTRUMTS COUPANTS & DE CHIRURGIE,MENJ,15,525
2422512332,23320025123,2332,242,2CAP3 DECOLLETAGE : OPERATEUR REGLEUR,MENJ,15,525
2422512333,23330025123,2333,242,3CAP3 DECOLLETAGE : OPERATEUR REGLEUR,MENJ,15,525
2422512632,23320025126,2332,242,2CAP3 OUTILLAGES A DECOUPER ET EMBOUTIR,MENJ,15,525
2422512633,23330025126,2333,242,3CAP3 OUTILLAGES A DECOUPER ET EMBOUTIR,MENJ,15,525
2422513032,23320025130,2332,242,2CAP3 DEVELPT: FABRIC.ENTRET.MECA. -TOM,MENJ,15,525
2422513033,23330025130,2333,242,3CAP3 DEVELPT: FABRIC.ENTRET.MECA. -TOM,MENJ,15,525
2422513332,23320025133,2332,242,2CAP3  AGENT VERIF. APPAR. EXTINCTEURS,MENJ,15,525
2422513333,23330025133,2333,242,3CAP3  AGENT VERIF. APPAR. EXTINCTEURS,MENJ,15,525
2422513432,23320025134,2332,242,2CAP3  TRANSPORT CABLES-REMONTEES MECA.,MENJ,15,525
2422513433,23330025134,2333,242,3CAP3  TRANSPORT CABLES-REMONTEES MECA.,MENJ,15,525
2422513632,23320025136,2332,242,2CAP3  ARMURERIE (FABRICAT. ET REPARAT.),MENJ,15,525
2422513633,23330025136,2333,242,3CAP3  ARMURERIE (FABRICAT. ET REPARAT.),MENJ,15,525
2422513732,23320025137,2332,242,2CAP3  HORLOGERIE,MENJ,15,525
2422513733,23330025137,2333,242,3CAP3  HORLOGERIE,MENJ,15,525
2422513832,23320025138,2332,242,2CAP3  TRANSP.CABLES&REMONTEES MECANIQ.,MENJ,15,525
2422513833,23330025138,2333,242,3CAP3  TRANSP.CABLES&REMONTEES MECANIQ.,MENJ,15,525
2422521732,23320025217,2332,242,2CAP3  REPAR.ENTR.EMBARCATIONS PLAISANCE,MENJ,15,525
2422521733,23330025217,2333,242,3CAP3  REPAR.ENTR.EMBARCATIONS PLAISANCE,MENJ,15,525
2422521832,23320025218,2332,242,2CAP3  MAINT.VEHIC.OPTA VOIT.PARTICUL.,MENJ,15,525
2422521833,23330025218,2333,242,3CAP3  MAINT.VEHIC.OPTA VOIT.PARTICUL.,MENJ,15,525
2422521932,23320025219,2332,242,2CAP3  MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT,MENJ,15,525
2422521933,23330025219,2333,242,3CAP3  MAINT.VEHIC.OPTB VEHIC.TRANS.ROUT,MENJ,15,525
2422522032,23320025220,2332,242,2CAP3  MAINT.VEHIC.OPTC MOTOCYCLES,MENJ,15,525
2422522033,23330025220,2333,242,3CAP3  MAINT.VEHIC.OPTC MOTOCYCLES,MENJ,15,525
2422522132,23320025221,2332,242,2CAP3  MAINT.MATERIELS OPT.A AGRICOLES,MENJ,15,525
2422522133,23330025221,2333,242,3CAP3  MAINT.MATERIELS OPT.A AGRICOLES,MENJ,15,525
2422522232,23320025222,2332,242,2CAP3  MAINT.MATERIELS OPT.B CONS.MANUT.,MENJ,15,525
2422522233,23330025222,2333,242,3CAP3  MAINT.MATERIELS OPT.B CONS.MANUT.,MENJ,15,525
2422522332,23320025223,2332,242,2CAP3  MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,15,525
2422522333,23330025223,2333,242,3CAP3  MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,15,525
2422522432,23320025224,2332,242,2CAP3  MAINTENANCE NAUTIQUE,MENJ,15,525
2422522433,23330025224,2333,242,3CAP3  MAINTENANCE NAUTIQUE,MENJ,15,525
2422530532,23320025305,2332,242,2CAP3  AERONAUTIQUE OPTION AVIONIQUE,MENJ,15,525
2422530533,23330025305,2333,242,3CAP3  AERONAUTIQUE OPTION AVIONIQUE,MENJ,15,525
2422530632,23320025306,2332,242,2CAP3  AERONAUTIQUE OPTION SYSTEMES,MENJ,15,525
2422530633,23330025306,2333,242,3CAP3  AERONAUTIQUE OPTION SYSTEMES,MENJ,15,525
2422530732,23320025307,2332,242,2CAP3  AERONAUTIQUE OPTION STRUCTURES,MENJ,15,525
2422530733,23330025307,2333,242,3CAP3  AERONAUTIQUE OPTION STRUCTURES,MENJ,15,525
2422542132,23320025421,2332,242,2CAP3 MISE EN FORME DES MATERIAUX,MENJ,15,525
2422542133,23330025421,2333,242,3CAP3 MISE EN FORME DES MATERIAUX,MENJ,15,525
2422542532,23320025425,2332,242,2CAP3 OUTILLAGE EN MOULES METALLIQUE,MENJ,15,525
2422542533,23330025425,2333,242,3CAP3 OUTILLAGE EN MOULES METALLIQUE,MENJ,15,525
2422543232,23320025432,2332,242,2CAP3  CONSTRUCTION DES CARROSSERIES,MENJ,15,525
2422543233,23330025432,2333,242,3CAP3  CONSTRUCTION DES CARROSSERIES,MENJ,15,525
2422543332,23320025433,2332,242,2CAP3  PEINTURE EN CARROSSERIE,MENJ,15,525
