MEF,MEF_STAT_11,MEF_STAT_4,DISPOSITIF_FORMATION,LIBELLE_LONG,BOP,FORFAIT JOURNALIER,PLAFOND MAX
2422322432,23320023224,2332,242,2CAP3  MACON,MENJ,15,525
2423361633,23330033616,2333,242,3CAP3  METIERS DE LA COIFFURE,MENJ,15,525
2423300232,23320033002,2332,242,2CAP3  AGENT ACCOMPAGNANT AU GRAND AGE,MENJ,15,525
2422344932,23320023449,2332,242,2CAP3  MENUISIER INSTALLATEUR,MENJ,15,525
2422332633,23330023326,2333,242,3CAP3  METIERS PLATRE ET ISOLATION,MENJ,15,525
2422332632,23320023326,2332,242,2CAP3  METIERS PLATRE ET ISOLATION,MENJ,15,525
2422214133,23330022141,2333,242,3CAP3  PATISSIER,MENJ,15,525
2422214132,23320022141,2332,242,2CAP3  PATISSIER,MENJ,15,525
2422332732,23320023327,2332,242,2CAP3  PEINTRE APPLICATEUR REVETEMENTS,MENJ,15,525
2422332733,23330023327,2333,242,3CAP3  PEINTRE APPLICATEUR REVETEMENTS,MENJ,15,525
2423222233,23330032222,2333,242,3CAP3 METIERS DE LA GRAVURE : MODELE,MENJ,15,525
2422412733,23330024127,2333,242,3CAP3 ARTS DE LA BRODERIE,MENJ,15,525
2422423132,23320024231,2332,242,2CAP3 ARTS DU TAPIS ET TAPISS.DE LISSE,MENJ,15,525
2422412732,23320024127,2332,242,2CAP3 ARTS DE LA BRODERIE,MENJ,15,525
2423231332,23320032313,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ. : GUITARE,MENJ,15,525
2422242832,23320022428,2332,242,2CAP3  ARTS DU VERRE ET DU CRISTAL,MENJ,15,525
2422431332,23320024313,2332,242,2CAP3 CORDONNIER BOTTIER,MENJ,15,525
2423110732,23320031107,2332,242,2CAP3 EMBALLEUR PROFESSIONNEL,MENJ,15,525
2422343332,23320023433,2332,242,2CAP3 ENCADREUR,MENJ,15,525
2422220132,23320022201,2332,242,2CAP3 INDUSTRIES CHIMIQUES,MENJ,15,525
2422331133,23330023311,2333,242,3CAP3 STAFFEUR ORNEMANISTE,MENJ,15,525
2422322033,23330023220,2333,242,3CAP3  TAILLEUR DE PIERRE,MENJ,15,525
2423122332,23320031223,2332,242,2CAP3  FLEURISTE,MENJ,15,525
2422522332,23320025223,2332,242,2CAP3  MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,15,525
2422431933,23330024319,2333,242,3CAP3  VETEMENT DE PEAU,MENJ,15,525
2422530633,23330025306,2333,242,3CAP3  AERONAUTIQUE OPTION SYSTEMES,MENJ,15,525
2422522333,23330025223,2333,242,3CAP3  MAINT.MATERIELS OPT.C ESP. VERTS,MENJ,15,525
2423222733,23330032227,2333,242,3CAP3  SIGNALETIQUE ET DECORS GRAPHIQUES,MENJ,15,525
2423222032,23320032220,2332,242,2CAP3 METIERS DE LA GRAVURE : ORNEMENT.,MENJ,15,525
2422322232,23320023222,2332,242,2CAP3  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2423231233,23330032312,2333,242,3CAP3  ASS.TECH.INSTR.MUSIQ. : PIANO,MENJ,15,525
2423222332,23320032223,2332,242,2CAP3 MET.GRAVURE :MARQUAGE POINCONNAGE,MENJ,15,525
2422322233,23330023222,2333,242,3CAP3  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2423430733,23330034307,2333,242,3CAP3  AGENT DE PROPRETE ET D'HYGIENE,MENJ,15,525
2423112232,23320031122,2332,242,2CAP3  OPERATEUR/OPERATRICE LOGISTIQUE,MENJ,15,525
2423222532,23320032225,2332,242,2CAP3  SERIGRAPHIE INDUSTRIELLE,MENJ,15,525
2423310732,23320033107,2332,242,2CAP3 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,MENJ,15,525
2422200632,23320022006,2332,242,2CAP3  VALORIS.MAT.   PROPR.ESP.URB.,MENJ,15,525
2422431333,23330024313,2333,242,3CAP3 CORDONNIER BOTTIER,MENJ,15,525
2422214033,23330022140,2333,242,3CAP3  CREMIER-FROMAGER,MENJ,15,525
2422344533,23330023445,2333,242,3CAP3  EBENISTE,MENJ,15,525
2422233233,23330022332,2333,242,3CAP3 DOREUR A LA FEUILLE ORNEMANISTE,MENJ,15,525
2423110733,23330031107,2333,242,3CAP3 EMBALLEUR PROFESSIONNEL,MENJ,15,525
2422343333,23330023433,2333,242,3CAP3 ENCADREUR,MENJ,15,525
2422220133,23330022201,2333,242,3CAP3 INDUSTRIES CHIMIQUES,MENJ,15,525
2422513733,23330025137,2333,242,3CAP3  HORLOGERIE,MENJ,15,525
2422200633,23330022006,2333,242,3CAP3  VALORIS.MAT.   PROPR.ESP.URB.,MENJ,15,525
2422510833,23330025108,2333,242,3CAP3 INSTRUMTS COUPANTS   DE CHIRURGIE,MENJ,15,525
2423122432,23320031224,2332,242,2CAP3  EQUIPIER POLYVALENT DU COMMERCE,MENJ,15,525
2423122433,23330031224,2333,242,3CAP3  EQUIPIER POLYVALENT DU COMMERCE,MENJ,15,525
2422300632,23320023006,2332,242,2CAP3  INTERVENT. MAINTENANCE.TECHN.BAT.,MENJ,15,525
2422342733,23330023427,2333,242,3CAP3 OUVRIER ARCHETIER,MENJ,15,525
2422300633,23330023006,2333,242,3CAP3  INTERVENT. MAINTENANCE.TECHN.BAT.,MENJ,15,525
2423112233,23330031122,2333,242,3CAP3  OPERATEUR/OPERATRICE LOGISTIQUE,MENJ,15,525
2423320533,23330033205,2333,242,3CAP3  ACCOMPAG. EDUCATIF PETITE ENFANCE,MENJ,15,525
2422432133,23330024321,2333,242,3CAP3  SELLIER HARNACHEUR,MENJ,15,525
2422345033,23330023450,2333,242,3CAP3  ASSISTANT LUTHIER DU QUATUOR,MENJ,15,525
2423231232,23320032312,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ. : PIANO,MENJ,15,525
2423361532,23320033615,2332,242,2CAP3  ESTHETIQUE COSMETIQUE PARFUMERIE,MENJ,15,525
2422271432,23320022714,2332,242,2CAP3  INSTALL. FROID CONDITIONN. D'AIR,MENJ,15,525
2422342732,23320023427,2332,242,2CAP3 OUVRIER ARCHETIER,MENJ,15,525
2422331132,23320023311,2332,242,2CAP3 STAFFEUR ORNEMANISTE,MENJ,15,525
2423310632,23320033106,2332,242,2CAP3 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,MENJ,15,525
2423310633,23330033106,2333,242,3CAP3 OPER.APPAR.ORTH.-SP.ORTHOPROTHESE,MENJ,15,525
2423310733,23330033107,2333,242,3CAP3 OPER.APPAR.ORTH.-SP.PODO-ORTHESE,MENJ,15,525
2422130333,23330021303,2333,242,3CAP3 DEVELPT: GEST. MILIEU MARIN -TOM,MENJ,15,525
2422100233,23330021002,2333,242,3CAP3 DEVELPT: GEST.PTE EXPL.RURAL -TOM,MENJ,15,525
2422500133,23330025001,2333,242,3CAP3 CERTIF.APTITUDE AU DEVELOPT -TOM,MENJ,15,525
2423320132,23320033201,2332,242,2CAP3 DEVLPT: ACT.FAMIL.ARTIS.TOUR.-TOM,MENJ,15,525
2422513032,23320025130,2332,242,2CAP3 DEVELPT: FABRIC.ENTRET.MECA. -TOM,MENJ,15,525
2422500132,23320025001,2332,242,2CAP3 CERTIF.APTITUDE AU DEVELOPT -TOM,MENJ,15,525
2422321232,23320023212,2332,242,2CAP3 DEVELPT: CONST.ENTRET.BATIMT -TOM,MENJ,15,525
2422100232,23320021002,2332,242,2CAP3 DEVELPT: GEST.PTE EXPL.RURAL -TOM,MENJ,15,525
2422214533,23330022145,2333,242,3CAP3  CHOCOLATERIE-CONFISERIE,MENJ,15,525
2423440432,23320034404,2332,242,2CAP3  GARDIEN D'IMMEUBLE,MENJ,15,525
2423440433,23330034404,2333,242,3CAP3  GARDIEN D'IMMEUBLE,MENJ,15,525
2422332532,23320023325,2332,242,2CAP3  CARRELEUR MOSAISTE,MENJ,15,525
2422332533,23330023325,2333,242,3CAP3  CARRELEUR MOSAISTE,MENJ,15,525
2423230832,23320032308,2332,242,2CAP3 ACCORDEUR DE PIANOS,MENJ,15,525
2422530732,23320025307,2332,242,2CAP3  AERONAUTIQUE OPTION STRUCTURES,MENJ,15,525
2422344732,23320023447,2332,242,2CAP3  MENUISIER FABRICANT,MENJ,15,525
2422344733,23330023447,2333,242,3CAP3  MENUISIER FABRICANT,MENJ,15,525
2422312232,23320023122,2332,242,2CAP3  CONSTR. ROUT. ET AMENAGT URB.,MENJ,15,525
2422312233,23330023122,2333,242,3CAP3  CONSTR. ROUT. ET AMENAGT URB.,MENJ,15,525
2422312032,23320023120,2332,242,2CAP3  CONSTR. ROUT. ET  AMENAGT URB.,MENJ,15,525
2422312033,23330023120,2333,242,3CAP3  CONSTR. ROUT. ET  AMENAGT URB.,MENJ,15,525
2422512333,23330025123,2333,242,3CAP3 DECOLLETAGE : OPERATEUR REGLEUR,MENJ,15,525
2422344933,23330023449,2333,242,3CAP3  MENUISIER INSTALLATEUR,MENJ,15,525
2422312332,23320023123,2332,242,2CAP3  COND.ENGINS TVX PUBLICS CARRIERES,MENJ,15,525
2422312333,23330023123,2333,242,3CAP3  COND.ENGINS TVX PUBLICS CARRIERES,MENJ,15,525
2423361732,23320033617,2332,242,2CAP3  TAXIDERMISTE,MENJ,15,525
2423361733,23330033617,2333,242,3CAP3  TAXIDERMISTE,MENJ,15,525
2423400233,23330034002,2333,242,3CAP3  AGT PREVENTION MEDIATION,MENJ,15,525
2422431633,23330024316,2333,242,3CAP3  CHAUSSURE,MENJ,15,525
2422251033,23330022510,2333,242,3CAP3  COMPOSIT.PLASTIQ.CHAUDRONNES,MENJ,15,525
2423440532,23320034405,2332,242,2CAP3  AGENT DE SECURITE,MENJ,15,525
2422512633,23330025126,2333,242,3CAP3 OUTILLAGES A DECOUPER ET EMBOUTIR,MENJ,15,525
2422236332,23320022363,2332,242,2CAP3  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,MENJ,15,525
2422236132,23320022361,2332,242,2CAP3  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,MENJ,15,525
2422312432,23320023124,2332,242,2CAP3  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2423230733,23330032307,2333,242,3CAP3 ACCESSOIRISTE REALISATEUR,MENJ,15,525
2423222832,23320032228,2332,242,2CAP3  ARTS DE LA RELIURE,MENJ,15,525
2422343232,23320023432,2332,242,2CAP3 ARTS BOIS OP_C: MARQUETEUR,MENJ,15,525
2422343132,23320023431,2332,242,2CAP3 ARTS BOIS OP_B: TOURNEUR,MENJ,15,525
2422214032,23320022140,2332,242,2CAP3  CREMIER-FROMAGER,MENJ,15,525
2422312433,23330023124,2333,242,3CAP3  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2422513332,23320025133,2332,242,2CAP3  AGENT VERIF. APPAR. EXTINCTEURS,MENJ,15,525
2423231032,23320032310,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ. : ACCORDEON,MENJ,15,525
2422343032,23320023430,2332,242,2CAP3 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,MENJ,15,525
2422213732,23320022137,2332,242,2CAP3  BOULANGER,MENJ,15,525
2423222533,23330032225,2333,242,3CAP3  SERIGRAPHIE INDUSTRIELLE,MENJ,15,525
2422513333,23330025133,2333,242,3CAP3  AGENT VERIF. APPAR. EXTINCTEURS,MENJ,15,525
2422431833,23330024318,2333,242,3CAP3  SELLERIE GENERALE,MENJ,15,525
2422342032,23320023420,2332,242,2CAP3 CANNAGE ET PAILLAGE AMEUBLEMENT,MENJ,15,525
2422235132,23320022351,2332,242,2CAP3 BRONZIER OP_C: TOURNEUR SUR BRONZ,MENJ,15,525
2422235032,23320022350,2332,242,2CAP3 BRONZIER OP_B: CISELEUR SUR BRONZ,MENJ,15,525
2422234932,23320022349,2332,242,2CAP3 BRONZIER OP_A: MONTEUR EN BRONZE,MENJ,15,525
2423111732,23320031117,2332,242,2CAP3  CONDUCTEUR ROUTIER MARCHANDISES,MENJ,15,525
2422010132,23320020101,2332,242,2CAP3  CONDUCT. INSTALLATIONS PRODUCTION,MENJ,15,525
2422552432,23320025524,2332,242,2CAP3  ELECTRICIEN,MENJ,15,525
2422344532,23320023445,2332,242,2CAP3  EBENISTE,MENJ,15,525
2422344332,23320023443,2332,242,2CAP3  CONDUCTEUR-OPERATEUR DE SCIERIE,MENJ,15,525
2422236333,23330022363,2333,242,3CAP3  ART TEC BIJ.JOAILL.OP.POLIS.FINI.,MENJ,15,525
2422236233,23330022362,2333,242,3CAP3  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,MENJ,15,525
2422236033,23330022360,2333,242,3CAP3  METIERS DE LA FONDERIE,MENJ,15,525
2422235433,23330022354,2333,242,3CAP3 ORFEVRE OP_D : PLANEUR EN ORFEVR.,MENJ,15,525
2422235332,23320022353,2332,242,2CAP3 EMAILLEUR D'ART SUR METAUX,MENJ,15,525
2422235333,23330022353,2333,242,3CAP3 EMAILLEUR D'ART SUR METAUX,MENJ,15,525
2422235133,23330022351,2333,242,3CAP3 BRONZIER OP_C: TOURNEUR SUR BRONZ,MENJ,15,525
2422235033,23330022350,2333,242,3CAP3 BRONZIER OP_B: CISELEUR SUR BRONZ,MENJ,15,525
2422234233,23330022342,2333,242,3CAP3 ORFEVRE OP_C : POLISSEUR AVIVEUR,MENJ,15,525
2422234133,23330022341,2333,242,3CAP3 ORFEVRE OP_B : TOURN.REPOUSSEUR,MENJ,15,525
2422233933,23330022339,2333,242,3CAP3 LAPIDAIRE OP_A : DIAMANT,MENJ,15,525
2422233232,23320022332,2332,242,2CAP3 DOREUR A LA FEUILLE ORNEMANISTE,MENJ,15,525
2422543632,23320025436,2332,242,2CAP3  FERRONNIER D'ART,MENJ,15,525
2422530533,23330025305,2333,242,3CAP3  AERONAUTIQUE OPTION AVIONIQUE,MENJ,15,525
2422513732,23320025137,2332,242,2CAP3  HORLOGERIE,MENJ,15,525
2422510832,23320025108,2332,242,2CAP3 INSTRUMTS COUPANTS   DE CHIRURGIE,MENJ,15,525
2422431532,23320024315,2332,242,2CAP3  FOURRURE,MENJ,15,525
2422300533,23330023005,2333,242,3CAP3  MONTEUR STRUCTURES MOBILES,MENJ,15,525
2422271533,23330022715,2333,242,3CAP3  MONTEUR INSTALLATIONS THERMIQUES,MENJ,15,525
2422260933,23330022609,2333,242,3CAP3 SCIERIES OP_B: AFFUTEUR SCIAGE,MENJ,15,525
2422242933,23330022429,2333,242,3CAP3  SOUFFLEUR VERRE : ENS.LUMINEUSE,MENJ,15,525
2422242533,23330022425,2333,242,3CAP3 ARTS   TECH.VERRE: VITRAILLISTE,MENJ,15,525
2422242233,23330022422,2333,242,3CAP3 DECORATION EN CERAMIQUE,MENJ,15,525
2422242133,23330022421,2333,242,3CAP3 TOURNAGE EN CERAMIQUE,MENJ,15,525
2422242033,23330022420,2333,242,3CAP3 MODELES ET MOULES CERAMIQUES,MENJ,15,525
2422213832,23320022138,2332,242,2CAP3  GLACIER-FABRICANT,MENJ,15,525
2422522132,23320025221,2332,242,2CAP3  MAINT.MATERIELS OPT.A AGRICOLES,MENJ,15,525
2422522232,23320025222,2332,242,2CAP3  MAINT.MATERIELS OPT.B CONS.MANUT.,MENJ,15,525
2422423833,23330024238,2333,242,3CAP3  TAPISSIER-E AMEUBLEMENT EN SIEGE,MENJ,15,525
2422343833,23330023438,2333,242,3CAP3  VANNERIE,MENJ,15,525
2422343233,23330023432,2333,242,3CAP3 ARTS BOIS OP_C: MARQUETEUR,MENJ,15,525
2422343133,23330023431,2333,242,3CAP3 ARTS BOIS OP_B: TOURNEUR,MENJ,15,525
2422343033,23330023430,2333,242,3CAP3 ARTS BOIS OP_A: SCULPTEUR ORNEMA.,MENJ,15,525
2422342033,23330023420,2333,242,3CAP3 CANNAGE ET PAILLAGE AMEUBLEMENT,MENJ,15,525
2422431533,23330024315,2333,242,3CAP3  FOURRURE,MENJ,15,525
2422424233,23330024242,2333,242,3CAP3  METIERS MODE CHAPELIER-MODISTE,MENJ,15,525
2422424033,23330024240,2333,242,3CAP3  METIERS DE LA MODE-VeTEMENT FLOU,MENJ,15,525
2422423933,23330024239,2333,242,3CAP3  TAPISSIER-E AMEUBLEMENT EN DECOR,MENJ,15,525
2422322132,23320023221,2332,242,2CAP3  MARBRIER BATIMENT ET DECORATION,MENJ,15,525
2422130532,23320021305,2332,242,2CAP3  MAREYAGE,MENJ,15,525
2422513633,23330025136,2333,242,3CAP3  ARMURERIE (FABRICAT. ET REPARAT.),MENJ,15,525
2422432033,23330024320,2333,242,3CAP3  CORDONNERIE MULTISERVICE,MENJ,15,525
2422341132,23320023411,2332,242,2CAP3 MENUISIER EN SIEGES,MENJ,15,525
2423122133,23330031221,2333,242,3CAP3  POISSONNIER ECAILLER,MENJ,15,525
2422543733,23330025437,2333,242,3CAP3  REAL.IND.CHAUD.SOUD. OP.A CHAUD.,MENJ,15,525
2422311932,23320023119,2332,242,2CAP3  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2422236032,23320022360,2332,242,2CAP3  METIERS DE LA FONDERIE,MENJ,15,525
2422311933,23330023119,2333,242,3CAP3  CONSTR. RESEAUX CANALISATIONS TP,MENJ,15,525
2423231133,23330032311,2333,242,3CAP3  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,MENJ,15,525
2423222833,23330032228,2333,242,3CAP3  ARTS DE LA RELIURE,MENJ,15,525
2423222232,23320032222,2332,242,2CAP3 METIERS DE LA GRAVURE : MODELE,MENJ,15,525
2422424232,23320024242,2332,242,2CAP3  METIERS MODE CHAPELIER-MODISTE,MENJ,15,525
2423361533,23330033615,2333,242,3CAP3  ESTHETIQUE COSMETIQUE PARFUMERIE,MENJ,15,525
2422552132,23320025521,2332,242,2CAP3  METIERS ENSEIGNE SIGNALETIQUE,MENJ,15,525
2422424132,23320024241,2332,242,2CAP3  METIERS DE LA MODE- VeT. TAILLEUR,MENJ,15,525
2423350133,23330033501,2333,242,3CAP3 METIERS DU FOOTBALL,MENJ,15,525
2422424032,23320024240,2332,242,2CAP3  METIERS DE LA MODE-VeTEMENT FLOU,MENJ,15,525
2423112332,23320031123,2332,242,2CAP3  OPER.SERV. RELAT.CLIENT LIVRAISON,MENJ,15,525
2422332432,23320023324,2332,242,2CAP3  MONTEUR INSTALLATIONS SANITAIRES,MENJ,15,525
2422300532,23320023005,2332,242,2CAP3  MONTEUR STRUCTURES MOBILES,MENJ,15,525
2422242032,23320022420,2332,242,2CAP3 MODELES ET MOULES CERAMIQUES,MENJ,15,525
2422232432,23320022324,2332,242,2CAP3 MOULEUR NOYAUTEUR: CUIVRE BRONZE,MENJ,15,525
2422234132,23320022341,2332,242,2CAP3 ORFEVRE OP_B : TOURN.REPOUSSEUR,MENJ,15,525
2422234032,23320022340,2332,242,2CAP3 ORFEVRE OP_A : MONTEUR ORFEVRERIE,MENJ,15,525
2422512632,23320025126,2332,242,2CAP3 OUTILLAGES A DECOUPER ET EMBOUTIR,MENJ,15,525
2422235432,23320022354,2332,242,2CAP3 ORFEVRE OP_D : PLANEUR EN ORFEVR.,MENJ,15,525
2423122232,23320031222,2332,242,2CAP3  PRIMEUR,MENJ,15,525
2422543832,23320025438,2332,242,2CAP3  REAL.IND.CHAUD.SOUD. OP.B SOUDAGE,MENJ,15,525
2422543732,23320025437,2332,242,2CAP3  REAL.IND.CHAUD.SOUD. OP.A CHAUD.,MENJ,15,525
2422322532,23320023225,2332,242,2CAP3  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2422322533,23330023225,2333,242,3CAP3  CONSTRUCTEUR OUVRAGES BETON ARME,MENJ,15,525
2422432132,23320024321,2332,242,2CAP3  SELLIER HARNACHEUR,MENJ,15,525
2422431832,23320024318,2332,242,2CAP3  SELLERIE GENERALE,MENJ,15,525
2422412632,23320024126,2332,242,2CAP3 RENTRAYEUR OP_B : TAPISSERIES,MENJ,15,525
2422412532,23320024125,2332,242,2CAP3 RENTRAYEUR OP_A : TAPIS,MENJ,15,525
2422343832,23320023438,2332,242,2CAP3  VANNERIE,MENJ,15,525
2423222732,23320032227,2332,242,2CAP3  SIGNALETIQUE ET DECORS GRAPHIQUES,MENJ,15,525
2422530733,23330025307,2333,242,3CAP3  AERONAUTIQUE OPTION STRUCTURES,MENJ,15,525
2422432032,23320024320,2332,242,2CAP3  CORDONNERIE MULTISERVICE,MENJ,15,525
2422423932,23320024239,2332,242,2CAP3  TAPISSIER-E AMEUBLEMENT EN DECOR,MENJ,15,525
2422423832,23320024238,2332,242,2CAP3  TAPISSIER-E AMEUBLEMENT EN SIEGE,MENJ,15,525
2422322032,23320023220,2332,242,2CAP3  TAILLEUR DE PIERRE,MENJ,15,525
2422242932,23320022429,2332,242,2CAP3  SOUFFLEUR VERRE : ENS.LUMINEUSE,MENJ,15,525
2423440533,23330034405,2333,242,3CAP3  AGENT DE SECURITE,MENJ,15,525
2423111932,23320031119,2332,242,2CAP3  DEMENAGEUR VEHIC.UTILITAIRE LEGER,MENJ,15,525
2422242232,23320022422,2332,242,2CAP3 DECORATION EN CERAMIQUE,MENJ,15,525
2422242132,23320022421,2332,242,2CAP3 TOURNAGE EN CERAMIQUE,MENJ,15,525
2422236133,23330022361,2333,242,3CAP3  ART TEC. BIJ. JOAILL.OP.BIJ.JOAIL,MENJ,15,525
2422423133,23330024231,2333,242,3CAP3 ARTS DU TAPIS ET TAPISS.DE LISSE,MENJ,15,525
2422413133,23330024131,2333,242,3CAP3  ARTS DE LA DENTELLE OPT. AIGUILLE,MENJ,15,525
2422413033,23330024130,2333,242,3CAP3  ARTS DE LA DENTELLE OPT. FUSEAUx,MENJ,15,525
2422400832,23320024008,2332,242,2CAP3  MET.ENT.TEXT. OP.B  PRESSING,MENJ,15,525
2422400833,23330024008,2333,242,3CAP3  MET.ENT.TEXT. OP.B  PRESSING,MENJ,15,525
2422400732,23320024007,2332,242,2CAP3  MET.ENT.TEXT. OP.A  BLANCHISSERIE,MENJ,15,525
2422400733,23330024007,2333,242,3CAP3  MET.ENT.TEXT. OP.A  BLANCHISSERIE,MENJ,15,525
2422344433,23330023444,2333,242,3CAP3  CHARPENTIER DE MARINE,MENJ,15,525
2422242833,23330022428,2333,242,3CAP3  ARTS DU VERRE ET DU CRISTAL,MENJ,15,525
2422242733,23330022427,2333,242,3CAP3 ARTS   TECH.VERRE: DECORATEUR,MENJ,15,525
2422234933,23330022349,2333,242,3CAP3 BRONZIER OP_A: MONTEUR EN BRONZE,MENJ,15,525
2422213733,23330022137,2333,242,3CAP3  BOULANGER,MENJ,15,525
2422200233,23330022002,2333,242,3CAP3 EMPLOYE TECHNIQUE DE LABORATOIRE,MENJ,15,525
2422344333,23330023443,2333,242,3CAP3  CONDUCTEUR-OPERATEUR DE SCIERIE,MENJ,15,525
2422010133,23330020101,2333,242,3CAP3  CONDUCT. INSTALLATIONS PRODUCTION,MENJ,15,525
2422552433,23330025524,2333,242,3CAP3  ELECTRICIEN,MENJ,15,525
2422522133,23330025221,2333,242,3CAP3  MAINT.MATERIELS OPT.A AGRICOLES,MENJ,15,525
2422271433,23330022714,2333,242,3CAP3  INSTALL. FROID CONDITIONN. D'AIR,MENJ,15,525
2422234333,23330022343,2333,242,3CAP3 LAPIDAIRE OP_B : PIERRES DE COUL.,MENJ,15,525
2422213833,23330022138,2333,242,3CAP3  GLACIER-FABRICANT,MENJ,15,525
2422521833,23330025218,2333,242,3CAP3  MAINT.VEHIC.OPTA VOIT.PARTICUL.,MENJ,15,525
2422130533,23330021305,2333,242,3CAP3  MAREYAGE,MENJ,15,525
2423222133,23330032221,2333,242,3CAP3 METIERS DE LA GRAVURE : IMPRESS.,MENJ,15,525
2422341133,23330023411,2333,242,3CAP3 MENUISIER EN SIEGES,MENJ,15,525
2422322332,23320023223,2332,242,2CAP3  COUVREUR,MENJ,15,525
2422322333,23330023223,2333,242,3CAP3  COUVREUR,MENJ,15,525
2422322133,23330023221,2333,242,3CAP3  MARBRIER BATIMENT ET DECORATION,MENJ,15,525
2423222333,23330032223,2333,242,3CAP3 MET.GRAVURE :MARQUAGE POINCONNAGE,MENJ,15,525
2422424133,23330024241,2333,242,3CAP3  METIERS DE LA MODE- VeT. TAILLEUR,MENJ,15,525
2422344633,23330023446,2333,242,3CAP3  CHARPENTIER BOIS,MENJ,15,525
2423112333,23330031123,2333,242,3CAP3  OPER.SERV. RELAT.CLIENT LIVRAISON,MENJ,15,525
2422332433,23330023324,2333,242,3CAP3  MONTEUR INSTALLATIONS SANITAIRES,MENJ,15,525
2422322433,23330023224,2333,242,3CAP3  MACON,MENJ,15,525
2422234033,23330022340,2333,242,3CAP3 ORFEVRE OP_A : MONTEUR ORFEVRERIE,MENJ,15,525
2422232433,23330022324,2333,242,3CAP3 MOULEUR NOYAUTEUR: CUIVRE BRONZE,MENJ,15,525
2423122233,23330031222,2333,242,3CAP3  PRIMEUR,MENJ,15,525
2422543932,23320025439,2332,242,2CAP3  METALLIER,MENJ,15,525
2422543933,23330025439,2333,242,3CAP3  METALLIER,MENJ,15,525
2422344632,23320023446,2332,242,2CAP3  CHARPENTIER BOIS,MENJ,15,525
2423320532,23320033205,2332,242,2CAP3  ACCOMPAG. EDUCATIF PETITE ENFANCE,MENJ,15,525
2422543833,23330025438,2333,242,3CAP3  REAL.IND.CHAUD.SOUD. OP.B SOUDAGE,MENJ,15,525
2422412633,23330024126,2333,242,3CAP3 RENTRAYEUR OP_B : TAPISSERIES,MENJ,15,525
2422412533,23330024125,2333,242,3CAP3 RENTRAYEUR OP_A : TAPIS,MENJ,15,525
2422243033,23330022430,2333,242,3CAP3  SOUFFL.VERRE : VERRERIE SCIENT.,MENJ,15,525
2422345032,23320023450,2332,242,2CAP3  ASSISTANT LUTHIER DU QUATUOR,MENJ,15,525
2423430132,23320034301,2332,242,2CAP3 AGENT DE LA QUALITE DE L'EAU,MENJ,15,525
2422530632,23320025306,2332,242,2CAP3  AERONAUTIQUE OPTION SYSTEMES,MENJ,15,525
2422530532,23320025305,2332,242,2CAP3  AERONAUTIQUE OPTION AVIONIQUE,MENJ,15,525
2423231132,23320032311,2332,242,2CAP3  ASS.TECH.INSTR.MUSIQ.  INSTR.VENT,MENJ,15,525
2422513632,23320025136,2332,242,2CAP3  ARMURERIE (FABRICAT. ET REPARAT.),MENJ,15,525
2422431632,23320024316,2332,242,2CAP3  CHAUSSURE,MENJ,15,525
2422413132,23320024131,2332,242,2CAP3  ARTS DE LA DENTELLE OPT. AIGUILLE,MENJ,15,525
2422413032,23320024130,2332,242,2CAP3  ARTS DE LA DENTELLE OPT. FUSEAUx,MENJ,15,525
2422344432,23320023444,2332,242,2CAP3  CHARPENTIER DE MARINE,MENJ,15,525
2422251032,23320022510,2332,242,2CAP3  COMPOSIT.PLASTIQ.CHAUDRONNES,MENJ,15,525
2422242732,23320022427,2332,242,2CAP3 ARTS   TECH.VERRE: DECORATEUR,MENJ,15,525
2422242532,23320022425,2332,242,2CAP3 ARTS   TECH.VERRE: VITRAILLISTE,MENJ,15,525
2422236232,23320022362,2332,242,2CAP3  ART TEC BIJ.JOAILL.OP.BIJ.SERTIS.,MENJ,15,525
2422522532,23320025225,2332,242,2CAP3  MAINT.VEHIC.OPT.VEHIC.LEGERS,MENJ,15,525
2422522533,23330025225,2333,242,3CAP3  MAINT.VEHIC.OPT.VEHIC.LEGERS,MENJ,15,525
2422522632,23320025226,2332,242,2CAP3  MAINT.VEHIC.OPT.VEHIC.TRANSP.ROUT,MENJ,15,525
2423222132,23320032221,2332,242,2CAP3 METIERS DE LA GRAVURE : IMPRESS.,MENJ,15,525
2422271532,23320022715,2332,242,2CAP3  MONTEUR INSTALLATIONS THERMIQUES,MENJ,15,525
